Week,Day Type,Borough,Route,Direction,Hour,Load Percentage,Trips with APC
06/05/2023,Weekend,Bronx,BXM7,NB,10,15,3
06/05/2023,Weekend,Bronx,BXM7,NB,11,18,1
06/05/2023,Weekend,Bronx,BXM7,NB,12,19,2
06/05/2023,Weekend,Bronx,BXM7,NB,13,34,2
06/05/2023,Weekend,Bronx,BXM7,NB,14,42,3
06/05/2023,Weekend,Bronx,BXM7,NB,15,33,2
06/05/2023,Weekend,Bronx,BXM7,NB,16,45,4
06/05/2023,Weekend,Bronx,BXM7,NB,17,27,3
06/05/2023,Weekend,Bronx,BXM7,NB,18,32,3
06/05/2023,Weekend,Bronx,BXM7,NB,19,52,3
06/05/2023,Weekend,Bronx,BXM7,NB,20,45,1
06/05/2023,Weekend,Bronx,BXM7,NB,21,55,1
06/05/2023,Weekend,Bronx,BXM7,NB,22,51,2
06/05/2023,Weekend,Bronx,BXM7,NB,23,77,3
06/05/2023,Weekend,Bronx,BXM7,SB,6,42,1
06/05/2023,Weekend,Bronx,BXM7,SB,7,51,3
06/05/2023,Weekend,Bronx,BXM7,SB,8,49,2
06/05/2023,Weekend,Bronx,BXM7,SB,9,38,2
06/05/2023,Weekend,Bronx,BXM7,SB,10,44,3
06/05/2023,Weekend,Bronx,BXM7,SB,11,38,5
06/05/2023,Weekend,Bronx,BXM7,SB,12,16,1
06/05/2023,Weekend,Bronx,BXM7,SB,13,51,4
06/05/2023,Weekend,Bronx,BXM7,SB,14,93,1
06/05/2023,Weekend,Bronx,BXM7,SB,15,28,2
06/05/2023,Weekend,Bronx,BXM7,SB,16,24,3
06/05/2023,Weekend,Bronx,BXM7,SB,17,11,2
06/05/2023,Weekend,Bronx,BXM7,SB,18,24,1
06/05/2023,Weekend,Bronx,BXM7,SB,19,18,3
06/05/2023,Weekend,Bronx,BXM7,SB,20,21,2
06/05/2023,Weekend,Bronx,BXM7,SB,21,25,1
06/05/2023,Weekend,Bronx,BXM7,SB,22,11,1
06/05/2023,Weekend,Bronx,BXM7,SB,23,7,2
06/05/2023,Weekend,Bronx,BXM8,NB,0,38,1
06/05/2023,Weekend,Bronx,BXM8,NB,1,13,1
06/05/2023,Weekend,Bronx,BXM8,NB,9,11,1
06/05/2023,Weekend,Bronx,BXM8,NB,10,9,1
06/05/2023,Weekend,Bronx,BXM8,NB,11,10,2
06/05/2023,Weekend,Bronx,BXM8,NB,12,15,1
06/05/2023,Weekend,Bronx,BXM8,NB,13,25,2
06/05/2023,Weekend,Bronx,BXM8,NB,14,28,3
06/05/2023,Weekend,Bronx,BXM8,NB,15,38,2
06/05/2023,Weekend,Bronx,BXM8,NB,16,47,3
06/05/2023,Weekend,Bronx,BXM8,NB,17,45,1
06/05/2023,Weekend,Bronx,BXM8,NB,18,36,3
06/05/2023,Weekend,Bronx,BXM8,NB,19,39,2
06/05/2023,Weekend,Bronx,BXM8,NB,20,73,1
06/05/2023,Weekend,Bronx,BXM8,NB,21,39,2
06/05/2023,Weekend,Bronx,BXM8,NB,22,47,1
06/05/2023,Weekend,Bronx,BXM8,NB,23,65,1
06/05/2023,Weekend,Bronx,BXM8,SB,8,38,1
